"station","date","lat","lon","NO23","uni"
"21FLPDEM_WQX-11-05","2022-03-23",28.037505967,-82.703603936,0.1,"mg/L"
"21FLHILL_WQX-51","2022-03-01",27.8902,-82.548798,0.033,"mg/L"
"21FLHILL_WQX-60","2022-01-05",27.989901,-82.631599,0.033,"mg/L"
"21FLHILL_WQX-44","2022-01-10",27.9237,-82.480698,0.033,"mg/L"
"21FLHILL_WQX-19","2022-02-22",27.693399,-82.555901,0.033,"mg/L"
"21FLHILL_WQX-609","2022-01-04",28.051197016,-82.505592165,0.254,"mg/L"
"21FLHILL_WQX-507","2022-01-04",28.110801217,-82.55016372,0.033,"mg/L"
"21FLPDEM_WQX-W8-B-22-01","2022-02-01",27.650399988,-82.7017,0.01,"mg/L"
"21FLHILL_WQX-65","2022-01-05",27.945601,-82.694298,0.033,"mg/L"
"21FLHILL_WQX-81","2022-02-09",27.7813,-82.474098,0.033,"mg/L"
"21FLHILL_WQX-23","2022-03-16",27.666,-82.599197,0.033,"mg/L"
"21FLHILL_WQX-595","2022-03-30",27.8261,-82.381683,0.06,"mg/L"
"21FLPDEM_WQX-E5-A-22-01","2022-02-23",27.852209988,-82.59074,0.01,"mg/L"
"21FLPDEM_WQX-04-02","2022-01-26",28.140747013,-82.639519737,0.02,"mg/L"
"21FLPDEM_WQX-22-16","2022-01-24",27.91947809,-82.720023585,0.18,"mg/L"
"21FLHILL_WQX-102","2022-02-02",28.010599,-82.607803,0.222,"mg/L"
"21FLHILL_WQX-23","2022-02-22",27.666,-82.599197,0.033,"mg/L"
"21FLPDEM_WQX-RB-C-22-01","2022-02-03",27.823489988,-82.60188,0.01,"mg/L"
"21FLPDEM_WQX-E3-B-22-02","2022-03-21",27.919059988,-82.66668,0.01,"mg/L"
"21FLHILL_WQX-171","2022-01-03",28.016539903,-82.533720655,0.033,"mg/L"
"21FLHILL_WQX-14","2022-03-08",27.778,-82.520302,0.033,"mg/L"
"21FLHILL_WQX-81","2022-03-08",27.7813,-82.474098,0.033,"mg/L"
"21FLHILL_WQX-50","2022-03-01",27.918501,-82.537903,0.033,"mg/L"
"21FLHILL_WQX-44","2022-03-08",27.9237,-82.480698,0.033,"mg/L"
"21FLPDEM_WQX-E2-A-22-02","2022-03-17",27.955999988,-82.69009,0.01,"mg/L"
"21FLHILL_WQX-607","2022-02-16",27.925698253,-82.364467052,0.033,"mg/L"
"21FLHILL_WQX-6","2022-03-08",27.889299,-82.477402,0.033,"mg/L"
"21FLPDEM_WQX-W8-A-22-01","2022-02-01",27.641039988,-82.70837,0.01,"mg/L"
"21FLHILL_WQX-82","2022-02-22",27.751101,-82.5718,0.033,"mg/L"
"21FLPDEM_WQX-04-04","2022-01-26",28.076936889,-82.697621779,0.01,"mg/L"
"21FLHILL_WQX-594","2022-03-30",27.819233,-82.382517,0.033,"mg/L"
"21FLPDEM_WQX-E5-B-22-01","2022-02-23",27.858569988,-82.57691,0.01,"mg/L"
"21FLPDEM_WQX-E1-C-22-02","2022-03-17",27.995619988,-82.65725,0.01,"mg/L"
"21FLHILL_WQX-7","2022-02-09",27.8589,-82.468597,0.033,"mg/L"
"21FLHILL_WQX-172","2022-01-03",28.050272812,-82.633033094,0.262,"mg/L"
"21FLHILL_WQX-41","2022-02-01",27.937401,-82.565002,0.033,"mg/L"
"21FLPDEM_WQX-E3-C-22-01","2022-02-24",27.917049988,-82.65694,0.01,"mg/L"
"21FLHILL_WQX-571","2022-03-30",27.773155035,-82.335172877,0.138,"mg/L"
"21FLHILL_WQX-142","2022-01-03",28.02681318,-82.538029707,0.302,"mg/L"
"21FLHILL_WQX-54","2022-02-07",27.9319,-82.432602,0.033,"mg/L"
"21FLHILL_WQX-133","2022-02-21",27.91500958,-82.40210067,0.851,"mg/L"
"21FLHILL_WQX-144","2022-02-21",27.838021493,-82.381906957,0.041,"mg/L"
"21FLPDEM_WQX-W8-D-22-02","2022-03-14",27.646469988,-82.69258,0.01,"mg/L"
"21FLHILL_WQX-64","2022-03-01",27.979401,-82.683296,0.033,"mg/L"
"21FLHILL_WQX-170","2022-01-03",28.035815479,-82.576648687,0.472,"mg/L"
"21FLHILL_WQX-50","2022-01-05",27.918501,-82.537903,0.033,"mg/L"
"21FLPDEM_WQX-22-01","2022-01-24",27.923464624,-82.717654432,0.18,"mg/L"
"21FLHILL_WQX-80","2022-01-10",27.809601,-82.445999,0.033,"mg/L"
"21FLPDEM_WQX-E4-B-22-02","2022-03-21",27.920189988,-82.60538,0.01,"mg/L"
"21FLHILL_WQX-146","2022-02-15",28.054018478,-82.345253128,0.033,"mg/L"
"21FLHILL_WQX-597","2022-03-30",27.885091814,-82.391700756,0.033,"mg/L"
"21FLPDEM_WQX-14-07","2022-03-24",27.97991925,-82.69515344,0.01,"mg/L"
"21FLHILL_WQX-58","2022-03-07",27.9398,-82.419601,0.033,"mg/L"
"21FLPDEM_WQX-E3-C-22-02","2022-03-21",27.936329988,-82.6414,0.01,"mg/L"
"21FLHILL_WQX-47","2022-01-05",27.972601,-82.620201,0.033,"mg/L"
"21FLHILL_WQX-91","2022-02-22",27.627899,-82.641502,0.033,"mg/L"
"21FLPDEM_WQX-RB-C-22-02","2022-03-29",27.848769988,-82.60893,0.01,"mg/L"
"21FLHILL_WQX-8","2022-01-10",27.8524,-82.409302,0.033,"mg/L"
"21FLHILL_WQX-169","2022-01-25",27.98045,-82.354367,0.159,"mg/L"
"21FLHILL_WQX-598","2022-03-30",27.890036881,-82.39709033,0.033,"mg/L"
"21FLHILL_WQX-177","2022-02-07",27.9459,-82.379083,0.033,"mg/L"
"21FLHILL_WQX-55","2022-02-09",27.8493,-82.431396,0.033,"mg/L"
"21FLHILL_WQX-71","2022-03-08",27.876499,-82.413803,0.033,"mg/L"
"21FLHILL_WQX-561","2022-03-30",27.93162268,-82.399255443,0.033,"mg/L"
"21FLHILL_WQX-14","2022-01-10",27.778,-82.520302,0.033,"mg/L"
"21FLHILL_WQX-620","2022-01-04",28.01197439,-82.57953644,0.176,"mg/L"
"21FLMANA_WQX-336","2022-03-29",27.647422201,-82.5651611,0.009,"mg/L"
"21FLPDEM_WQX-E1-A-22-02","2022-03-17",28.029409988,-82.67941,0.01,"mg/L"
"21FLHILL_WQX-66","2022-01-05",27.927799,-82.639702,0.033,"mg/L"
"21FLPDEM_WQX-13-05","2022-01-18",27.997101304,-82.693879796,0.06,"mg/L"
"21FLHILL_WQX-67","2022-03-01",27.9002,-82.592003,0.033,"mg/L"
"21FLHILL_WQX-70","2022-02-09",27.908899,-82.463203,0.033,"mg/L"
"21FLPDEM_WQX-RB-B-22-02","2022-03-29",27.838859988,-82.6062,0.01,"mg/L"
"21FLHILL_WQX-138","2022-01-25",27.915412114,-82.393396737,0.184,"mg/L"
"21FLHILL_WQX-66","2022-03-01",27.927799,-82.639702,0.033,"mg/L"
"21FLHILL_WQX-68","2022-03-01",27.8519,-82.580803,0.033,"mg/L"
"21FLHILL_WQX-169","2022-03-23",27.98045,-82.354367,0.033,"mg/L"
"21FLHILL_WQX-21","2022-02-22",27.6625,-82.563904,0.033,"mg/L"
"21FLMANA_WQX-405","2022-03-29",27.552666601,-82.58733,0.009,"mg/L"
"21FLHILL_WQX-163","2022-03-02",28.000098176,-82.551751551,0.455,"mg/L"
"21FLMANA_WQX-365","2022-03-29",27.612447201,-82.60665,0.009,"mg/L"
"21FLHILL_WQX-58","2022-02-07",27.9398,-82.419601,0.033,"mg/L"
"21FLHILL_WQX-110","2022-02-07",27.952464571,-82.370880114,0.075,"mg/L"
"21FLHILL_WQX-47","2022-03-01",27.972601,-82.620201,0.033,"mg/L"
"21FLHILL_WQX-16","2022-02-22",27.723801,-82.533798,0.033,"mg/L"
"21FLHILL_WQX-104","2022-03-02",27.981868039,-82.562595273,0.147,"mg/L"
"21FLHILL_WQX-160","2022-01-03",28.065634446,-82.565816143,0.13,"mg/L"
"21FLHILL_WQX-60","2022-02-01",27.989901,-82.631599,0.033,"mg/L"
"21FLMANA_WQX-395","2022-02-23",27.567550001,-82.5730722,0.009,"mg/L"
"21FLHILL_WQX-103","2022-03-02",27.997414662,-82.586513802,0.065,"mg/L"
"21FLHILL_WQX-138","2022-03-23",27.915412114,-82.393396737,0.033,"mg/L"
"21FLMANA_WQX-400","2022-01-19",27.572583301,-82.6296444,0.009,"mg/L"
"21FLHILL_WQX-25","2022-03-16",27.662701,-82.6679,0.033,"mg/L"
"21FLHILL_WQX-44","2022-02-09",27.9237,-82.480698,0.033,"mg/L"
"21FLPDEM_WQX-E1-D-22-02","2022-03-17",27.974729988,-82.67979,0.01,"mg/L"
"21FLPDEM_WQX-E5-A-22-02","2022-03-29",27.853539988,-82.59492,0.01,"mg/L"
"21FLHILL_WQX-36","2022-03-01",27.859639427,-82.553440161,0.033,"mg/L"
"21FLHILL_WQX-47","2022-02-01",27.972601,-82.620201,0.033,"mg/L"
"21FLHILL_WQX-158","2022-02-02",28.033874251,-82.621692449,0.17,"mg/L"
"21FLHILL_WQX-33","2022-01-10",27.826099,-82.567497,0.033,"mg/L"
"21FLHILL_WQX-33","2022-02-09",27.826099,-82.567497,0.033,"mg/L"
"21FLHILL_WQX-173","2022-01-03",28.05115,-82.64404,0.178,"mg/L"
"21FLHILL_WQX-61","2022-01-05",27.9687,-82.562103,0.033,"mg/L"
"21FLHILL_WQX-173","2022-02-02",28.05115,-82.64404,0.066,"mg/L"
"21FLMANA_WQX-456","2022-03-29",27.532291601,-82.6884444,0.009,"mg/L"
"21FLHILL_WQX-92","2022-03-16",27.5737,-82.686798,0.033,"mg/L"
"21FLHILL_WQX-592","2022-03-30",27.77489027,-82.38807816,0.095,"mg/L"
"21FLHILL_WQX-619","2022-01-04",28.000923713,-82.593015076,0.064,"mg/L"
"21FLPDEM_WQX-E2-B-22-01","2022-02-01",27.932389988,-82.70926,0.01,"mg/L"
"21FLHILL_WQX-161","2022-02-02",28.065192969,-82.555084432,0.15,"mg/L"
"21FLHILL_WQX-142","2022-03-02",28.02681318,-82.538029707,0.033,"mg/L"
"21FLHILL_WQX-63","2022-01-05",27.9676,-82.575996,0.033,"mg/L"
"21FLPDEM_WQX-E5-C-22-01","2022-02-23",27.873199988,-82.59283,0.01,"mg/L"
"21FLPDEM_WQX-14-02","2022-01-18",28.002870761,-82.721591983,0.01,"mg/L"
"21FLHILL_WQX-42","2022-02-01",27.952801,-82.641602,0.033,"mg/L"
"21FLHILL_WQX-90","2022-02-22",27.625999,-82.591499,0.033,"mg/L"
"21FLPDEM_WQX-LT-D-22-01","2022-02-17",28.089189988,-82.71267,0.01,"mg/L"
"21FLHILL_WQX-58","2022-01-11",27.9398,-82.419601,0.033,"mg/L"
"21FLHILL_WQX-41","2022-01-05",27.937401,-82.565002,0.033,"mg/L"
"21FLPDEM_WQX-19-10","2022-01-31",27.927420972,-82.73825761,0.2,"mg/L"
"21FLHILL_WQX-13","2022-03-08",27.8118,-82.523201,0.033,"mg/L"
"21FLHILL_WQX-520","2022-01-31",27.95575,-82.40208,0.43,"mg/L"
"21FLHILL_WQX-90","2022-01-18",27.625999,-82.591499,0.033,"mg/L"
"21FLHILL_WQX-54","2022-03-07",27.9319,-82.432602,0.033,"mg/L"
"21FLPDEM_WQX-11-05","2022-01-18",28.037505967,-82.703603936,0.08,"mg/L"
"21FLHILL_WQX-70","2022-03-08",27.908899,-82.463203,0.033,"mg/L"
"21FLHILL_WQX-21","2022-01-18",27.6625,-82.563904,0.033,"mg/L"
"21FLHILL_WQX-7","2022-03-08",27.8589,-82.468597,0.033,"mg/L"
"21FLHILL_WQX-161","2022-01-03",28.065192969,-82.555084432,0.28,"mg/L"
"21FLHILL_WQX-24","2022-03-16",27.5884,-82.619301,0.033,"mg/L"
"21FLHILL_WQX-14","2022-02-09",27.778,-82.520302,0.033,"mg/L"
"21FLMANA_WQX-362","2022-02-23",27.612975001,-82.5776416,0.009,"mg/L"
"21FLPDEM_WQX-19-13","2022-01-31",27.942100001,-82.7422,0.15,"mg/L"
"21FLHILL_WQX-67","2022-02-01",27.9002,-82.592003,0.033,"mg/L"
"21FLHILL_WQX-67","2022-01-05",27.9002,-82.592003,0.033,"mg/L"
"21FLHILL_WQX-110","2022-01-11",27.952464571,-82.370880114,0.033,"mg/L"
"21FLHILL_WQX-173","2022-03-02",28.05115,-82.64404,0.074,"mg/L"
"21FLHILL_WQX-33","2022-03-08",27.826099,-82.567497,0.033,"mg/L"
"21FLHILL_WQX-67","2022-06-06",27.9002,-82.592003,0.033,"mg/L"
"21FLHILL_WQX-167","2022-04-26",27.792012346,-82.352245102,0.033,"mg/L"
"21FLHILL_WQX-132","2022-04-26",27.835316135,-82.346139991,0.075,"mg/L"
"21FLHILL_WQX-47","2022-04-04",27.972601,-82.620201,0.033,"mg/L"
"21FLMANA_WQX-455","2022-05-04",27.535000001,-82.7313333,0.009,"mg/L"
"21FLHILL_WQX-607","2022-05-04",27.925698253,-82.364467052,0.033,"mg/L"
"21FLHILL_WQX-58","2022-06-13",27.9398,-82.419601,0.033,"mg/L"
"21FLMANA_WQX-432","2022-05-04",27.543100001,-82.6445527,0.009,"mg/L"
"21FLHILL_WQX-160","2022-06-08",28.065634446,-82.565816143,0.122,"mg/L"
"21FLPDEM_WQX-22-01","2022-06-08",27.923464624,-82.717654432,0.06,"mg/L"
"21FLHILL_WQX-21","2022-05-17",27.6625,-82.563904,0.033,"mg/L"
"21FLHILL_WQX-54","2022-06-13",27.9319,-82.432602,0.033,"mg/L"
"21FLHILL_WQX-41","2022-06-06",27.937401,-82.565002,0.033,"mg/L"
"21FLHILL_WQX-608","2022-04-06",28.025649939,-82.507888416,0.033,"mg/L"
"21FLHILL_WQX-169","2022-06-29",27.98045,-82.354367,0.09,"mg/L"
"21FLHILL_WQX-506","2022-04-06",28.085429176,-82.560239194,0.033,"mg/L"
"21FLHILL_WQX-24","2022-04-18",27.5884,-82.619301,0.033,"mg/L"
"21FLPDEM_WQX-E4-C-22-04","2022-06-30",27.896419988,-82.62543,0.01,"mg/L"
"21FLPDEM_WQX-E1-C-22-04","2022-06-28",27.980289988,-82.65755,0.01,"mg/L"
"21FLMANA_WQX-422","2022-05-04",27.557483301,-82.6332166,0.009,"mg/L"
"21FLHILL_WQX-60","2022-06-06",27.989901,-82.631599,0.033,"mg/L"
"21FLPDEM_WQX-E3-C-22-04","2022-06-30",27.908059988,-82.6514,0.01,"mg/L"
"21FLHILL_WQX-109","2022-04-11",27.945806696,-82.401670251,0.033,"mg/L"
"21FLPDEM_WQX-14-07","2022-06-21",27.97991925,-82.69515344,0.01,"mg/L"
"21FLHILL_WQX-52","2022-04-12",27.896999,-82.438202,0.033,"mg/L"
"21FLHILL_WQX-170","2022-05-02",28.035815479,-82.576648687,0.033,"mg/L"
"21FLHILL_WQX-63","2022-04-04",27.9676,-82.575996,0.033,"mg/L"
"21FLPDEM_WQX-RB-D-22-03","2022-05-16",27.835249988,-82.60455,0.01,"mg/L"
"21FLHILL_WQX-164","2022-06-08",27.989161566,-82.550578583,0.033,"mg/L"
"21FLHILL_WQX-47","2022-05-03",27.972601,-82.620201,0.033,"mg/L"
"21FLHILL_WQX-146","2022-06-21",28.054018478,-82.345253128,0.033,"mg/L"
"21FLHILL_WQX-38","2022-06-06",27.8818,-82.577499,0.033,"mg/L"
"21FLHILL_WQX-66","2022-06-06",27.927799,-82.639702,0.033,"mg/L"
"21FLHILL_WQX-7","2022-06-14",27.8589,-82.468597,0.033,"mg/L"
"21FLHILL_WQX-633","2022-06-15",27.65387758,-82.490308474,0.033,"mg/L"
"21FLHILL_WQX-142","2022-06-08",28.02681318,-82.538029707,0.076,"mg/L"
"21FLHILL_WQX-65","2022-06-06",27.945601,-82.694298,0.033,"mg/L"
"21FLPDEM_WQX-14-10","2022-06-21",27.974896612,-82.713297872,0.01,"mg/L"
"21FLHILL_WQX-619","2022-04-06",28.000923713,-82.593015076,0.033,"mg/L"
"21FLHILL_WQX-160","2022-04-05",28.065634446,-82.565816143,0.033,"mg/L"
"21FLPDEM_WQX-LT-D-22-04","2022-06-29",28.114219988,-82.73301,0.01,"mg/L"
"21FLHILL_WQX-82","2022-04-18",27.751101,-82.5718,0.033,"mg/L"
"21FLHILL_WQX-68","2022-05-03",27.8519,-82.580803,0.033,"mg/L"
"21FLHILL_WQX-103","2022-05-02",27.997414662,-82.586513802,0.033,"mg/L"
"21FLPDEM_WQX-E1-D-22-04","2022-06-28",28.007249988,-82.6638,0.01,"mg/L"
"21FLHILL_WQX-60","2022-04-04",27.989901,-82.631599,0.033,"mg/L"
"21FLHILL_WQX-32","2022-04-12",27.7932,-82.570702,0.033,"mg/L"
"21FLHILL_WQX-144","2022-06-29",27.838021493,-82.381906957,0.064,"mg/L"
"21FLHILL_WQX-22","2022-06-22",27.608101,-82.571198,0.033,"mg/L"
"21FLPDEM_WQX-E4-B-22-04","2022-06-30",27.891309988,-82.62756,0.01,"mg/L"
"21FLMANA_WQX-FC1","2022-05-10",27.591070001,-82.55246,0.046,"mg/L"
"21FLHILL_WQX-25","2022-04-18",27.662701,-82.6679,0.033,"mg/L"
"21FLHILL_WQX-61","2022-04-04",27.9687,-82.562103,0.033,"mg/L"
"21FLHILL_WQX-158","2022-06-08",28.033874251,-82.621692449,0.206,"mg/L"
"21FLMANA_WQX-361","2022-05-04",27.628516601,-82.5919333,0.009,"mg/L"
"21FLPDEM_WQX-06-06","2022-06-22",28.060904138,-82.710373178,0.01,"mg/L"
"21FLHILL_WQX-138","2022-04-26",27.915412114,-82.393396737,0.036,"mg/L"
"21FLHILL_WQX-11","2022-06-14",27.812901,-82.478897,0.033,"mg/L"
"21FLHILL_WQX-36","2022-06-06",27.859639427,-82.553440161,0.033,"mg/L"
"21FLHILL_WQX-63","2022-05-03",27.9676,-82.575996,0.033,"mg/L"
"21FLHILL_WQX-91","2022-05-17",27.627899,-82.641502,0.033,"mg/L"
"21FLPDEM_WQX-22-16","2022-06-08",27.91947809,-82.720023585,0.02,"mg/L"
"21FLHILL_WQX-50","2022-06-06",27.918501,-82.537903,0.033,"mg/L"
"21FLHILL_WQX-142","2022-04-05",28.02681318,-82.538029707,0.053,"mg/L"
"21FLHILL_WQX-609","2022-04-06",28.051197016,-82.505592165,0.064,"mg/L"
"21FLHILL_WQX-61","2022-05-03",27.9687,-82.562103,0.033,"mg/L"
"21FLPDEM_WQX-22-16","2022-04-18",27.91947809,-82.720023585,0.11,"mg/L"
"21FLHILL_WQX-25","2022-06-22",27.662701,-82.6679,0.033,"mg/L"
"21FLHILL_WQX-92","2022-05-17",27.5737,-82.686798,0.033,"mg/L"
"21FLPDEM_WQX-19-13","2022-05-12",27.942100001,-82.7422,0.15,"mg/L"
"21FLPDEM_WQX-E5-A-22-03","2022-05-16",27.839479988,-82.58934,0.01,"mg/L"
"21FLHILL_WQX-169","2022-04-26",27.98045,-82.354367,0.033,"mg/L"
"21FLHILL_WQX-46","2022-04-04",27.9904,-82.659302,0.033,"mg/L"
"21FLHILL_WQX-501","2022-04-06",27.962132449,-82.545728805,0.033,"mg/L"
"21FLPDEM_WQX-LT-D-22-03","2022-05-25",28.107479988,-82.72406,0.01,"mg/L"
"21FLHILL_WQX-163","2022-05-02",28.000098176,-82.551751551,0.059,"mg/L"
"21FLMANA_WQX-MM","2022-04-13",27.573900001,-82.535967,0.101,"mg/L"
"21FLHILL_WQX-54","2022-05-10",27.9319,-82.432602,0.033,"mg/L"
"21FLHILL_WQX-101","2022-06-08",28.0257081,-82.631640091,0.033,"mg/L"
"21FLHILL_WQX-44","2022-05-09",27.9237,-82.480698,0.033,"mg/L"
"21FLHILL_WQX-14","2022-05-09",27.778,-82.520302,0.033,"mg/L"
"21FLPDEM_WQX-05-06","2022-05-04",28.045041724,-82.684478339,0.01,"mg/L"
"21FLHILL_WQX-571","2022-06-01",27.773155035,-82.335172877,0.11,"mg/L"
"21FLHILL_WQX-96","2022-06-22",27.6378,-82.691002,0.033,"mg/L"
"21FLHILL_WQX-13","2022-06-14",27.8118,-82.523201,0.033,"mg/L"
"21FLPDEM_WQX-E4-B-22-03","2022-06-07",27.899489988,-82.61497,0.01,"mg/L"
"21FLHILL_WQX-102","2022-05-02",28.010599,-82.607803,0.075,"mg/L"
"21FLHILL_WQX-90","2022-06-22",27.625999,-82.591499,0.033,"mg/L"
"21FLHILL_WQX-92","2022-06-22",27.5737,-82.686798,0.033,"mg/L"
"21FLHILL_WQX-68","2022-06-06",27.8519,-82.580803,0.033,"mg/L"
"21FLHILL_WQX-631","2022-06-01",27.810346587,-82.327541942,0.302,"mg/L"
"21FLPDEM_WQX-E1-A-22-04","2022-06-28",28.015619988,-82.67223,0.01,"mg/L"
"21FLHILL_WQX-44","2022-04-12",27.9237,-82.480698,0.033,"mg/L"
"21FLMANA_WQX-459","2022-05-04",27.528827701,-82.7036111,0.009,"mg/L"
"21FLPDEM_WQX-12-02","2022-05-04",28.020482621,-82.689550613,0.09,"mg/L"
"21FLHILL_WQX-592","2022-06-01",27.77489027,-82.38807816,0.033,"mg/L"
"21FLHILL_WQX-54","2022-04-11",27.9319,-82.432602,0.033,"mg/L"
"21FLHILL_WQX-64","2022-05-03",27.979401,-82.683296,0.033,"mg/L"
"21FLPDEM_WQX-LT-A-22-03","2022-05-25",28.124272378,-82.72472898,0.01,"mg/L"
"21FLPDEM_WQX-W8-B-22-03","2022-05-09",27.646899988,-82.70358,0.01,"mg/L"
"21FLHILL_WQX-36","2022-05-03",27.859639427,-82.553440161,0.033,"mg/L"
"21FLPDEM_WQX-W8-D-22-03","2022-05-09",27.668209988,-82.711,0.01,"mg/L"
"21FLHILL_WQX-36","2022-04-04",27.859639427,-82.553440161,0.033,"mg/L"
"21FLPDEM_WQX-E4-A-22-03","2022-06-07",27.913519988,-82.60244,0.01,"mg/L"
"21FLHILL_WQX-147","2022-04-26",27.981646767,-82.354791449,0.033,"mg/L"
"21FLPDEM_WQX-E4-D-22-04","2022-06-30",27.894469988,-82.61952,0.01,"mg/L"
"21FLHILL_WQX-615","2022-04-19",27.977244,-82.365563,0.033,"mg/L"
"21FLHILL_WQX-71","2022-05-09",27.876499,-82.413803,0.033,"mg/L"
"21FLHILL_WQX-42","2022-04-04",27.952801,-82.641602,0.033,"mg/L"
"21FLHILL_WQX-104","2022-04-05",27.981868039,-82.562595273,0.033,"mg/L"
"21FLHILL_WQX-80","2022-05-09",27.809601,-82.445999,0.033,"mg/L"
"21FLHILL_WQX-32","2022-05-09",27.7932,-82.570702,0.033,"mg/L"
"21FLHILL_WQX-38","2022-04-04",27.8818,-82.577499,0.033,"mg/L"
"21FLPDEM_WQX-E5-B-22-03","2022-05-16",27.870559988,-82.60448,0.01,"mg/L"
"21FLHILL_WQX-28","2022-04-18",27.708401,-82.6092,0.033,"mg/L"
"21FLHILL_WQX-163","2022-04-05",28.000098176,-82.551751551,0.056,"mg/L"
"21FLMANA_WQX-396","2022-05-04",27.591058301,-82.6217555,0.009,"mg/L"
"21FLHILL_WQX-38","2022-05-03",27.8818,-82.577499,0.033,"mg/L"
"21FLHILL_WQX-62","2022-04-04",27.969999,-82.574303,0.033,"mg/L"
"21FLMANA_WQX-MM","2022-05-10",27.573900001,-82.535967,0.011,"mg/L"
"21FLHILL_WQX-142","2022-05-02",28.02681318,-82.538029707,0.033,"mg/L"
"21FLHILL_WQX-264","2022-04-25",27.682529,-82.496771,0.033,"mg/L"
"21FLHILL_WQX-610","2022-04-06",28.084783499,-82.524696117,0.097,"mg/L"
"21FLHILL_WQX-13","2022-05-09",27.8118,-82.523201,0.033,"mg/L"
"21FLMANA_WQX-425","2022-05-04",27.548272201,-82.6607333,0.009,"mg/L"
"21FLPDEM_WQX-LT-B-22-02","2022-04-12",28.102818388,-82.7254568,0.01,"mg/L"
"21FLPDEM_WQX-E2-A-22-04","2022-06-28",27.949749988,-82.71729,0.01,"mg/L"
"21FLHILL_WQX-158","2022-05-02",28.033874251,-82.621692449,0.033,"mg/L"
"21FLHILL_WQX-177","2022-05-10",27.9459,-82.379083,0.033,"mg/L"
"21FLHILL_WQX-146","2022-04-20",28.054018478,-82.345253128,0.033,"mg/L"
"21FLPDEM_WQX-22-01","2022-06-20",27.923464624,-82.717654432,0.04,"mg/L"
"21FLHILL_WQX-84","2022-05-17",27.729,-82.498703,0.033,"mg/L"
"21FLHILL_WQX-133","2022-04-26",27.91500958,-82.40210067,0.194,"mg/L"
"21FLHILL_WQX-595","2022-06-01",27.8261,-82.381683,0.033,"mg/L"
"21FLHILL_WQX-146","2022-05-16",28.054018478,-82.345253128,0.033,"mg/L"
"21FLPDEM_WQX-24-02","2022-04-18",27.912087245,-82.70025344,0.02,"mg/L"
"21FLHILL_WQX-171","2022-04-05",28.016539903,-82.533720655,0.033,"mg/L"
"21FLHILL_WQX-164","2022-05-02",27.989161566,-82.550578583,0.033,"mg/L"
"21FLHILL_WQX-65","2022-05-03",27.945601,-82.694298,0.033,"mg/L"
"21FLHILL_WQX-33","2022-06-14",27.826099,-82.567497,0.033,"mg/L"
"21FLPDEM_WQX-19-08","2022-05-12",27.940658283,-82.759553237,0.68,"mg/L"
"21FLHILL_WQX-141","2022-04-05",28.025818057,-82.581073024,0.033,"mg/L"
"21FLMANA_WQX-MM","2022-06-14",27.573900001,-82.535967,0.011,"mg/L"
"21FLHILL_WQX-91","2022-06-22",27.627899,-82.641502,0.033,"mg/L"
"21FLHILL_WQX-58","2022-04-11",27.9398,-82.419601,0.033,"mg/L"
"21FLHILL_WQX-9","2022-06-14",27.786501,-82.4272,0.033,"mg/L"
"21FLHILL_WQX-110","2022-06-13",27.952464571,-82.370880114,0.169,"mg/L"
"21FLPDEM_WQX-RB-A-22-03","2022-05-16",27.828859988,-82.60491,0.01,"mg/L"
"21FLPDEM_WQX-E1-B-22-04","2022-06-28",27.971549988,-82.69077,0.01,"mg/L"
"21FLPDEM_WQX-12-04","2022-06-22",28.015029708,-82.698968513,0.21,"mg/L"
"21FLHILL_WQX-6","2022-05-09",27.889299,-82.477402,0.033,"mg/L"
"21FLPDEM_WQX-19-12","2022-04-14",27.940764272,-82.750583993,0.22,"mg/L"
"21FLHILL_WQX-80","2022-06-14",27.809601,-82.445999,0.033,"mg/L"
"21FLHILL_WQX-25","2022-05-17",27.662701,-82.6679,0.033,"mg/L"
"21FLHILL_WQX-50","2022-05-03",27.918501,-82.537903,0.033,"mg/L"
"21FLHILL_WQX-41","2022-05-03",27.937401,-82.565002,0.033,"mg/L"
"21FLHILL_WQX-14","2022-04-12",27.778,-82.520302,0.033,"mg/L"
"21FLHILL_WQX-61","2022-06-06",27.9687,-82.562103,0.033,"mg/L"
"21FLHILL_WQX-8","2022-06-14",27.8524,-82.409302,0.033,"mg/L"
"21FLHILL_WQX-11","2022-04-12",27.812901,-82.478897,0.033,"mg/L"
"21FLHILL_WQX-632","2022-06-01",27.82619967,-82.330491671,0.342,"mg/L"
"21FLPDEM_WQX-19-13","2022-04-14",27.942100001,-82.7422,0.13,"mg/L"
"21FLPDEM_WQX-E2-D-22-04","2022-06-28",27.950619988,-82.69527057,0.01,"mg/L"
"21FLPDEM_WQX-24-02","2022-06-08",27.912087245,-82.70025344,0.01,"mg/L"
"21FLHILL_WQX-172","2022-05-02",28.050272812,-82.633033094,0.033,"mg/L"
"21FLHILL_WQX-163","2022-06-08",28.000098176,-82.551751551,0.049,"mg/L"
"21FLHILL_WQX-63","2022-06-06",27.9676,-82.575996,0.033,"mg/L"
"21FLHILL_WQX-21","2022-04-18",27.6625,-82.563904,0.033,"mg/L"
"21FLHILL_WQX-51","2022-05-03",27.8902,-82.548798,0.033,"mg/L"
"21FLMANA_WQX-430","2022-05-04",27.527330501,-82.6095805,0.009,"mg/L"
"21FLHILL_WQX-622","2022-04-06",28.011733,-82.55,0.13,"mg/L"
